case_id,mask_strategy,mask_intensity,seed,planner,reached_target,cost_to_target,steps_to_target,actions_taken,budget_used,cost_regret_vs_oracle,oracle_top1_action_hit,premature_stop,ceiling_violation,action_cost_model_family,action_reachability_model_family,action_value_model_family,budget_total,correct_degrade_stop,correct_stop,correct_target_stop,dominance_substitution_count,evaluation_partition,explicit_stop,final_critical_gap_count,final_edge_coverage,final_granularity,final_node_coverage,head_pareto_filter_count,initial_direct_over_attribution,initial_granularity,initial_hidden_claims,justified_degrade_stop,m3star_myopic_safety_shield,m3star_requested_horizon,m3star_stochastic_dominance_shield,m3star_uses_action_value,max_explicit_outcomes,max_outcome_nodes,myopic_safety_shield,oracle_cost_to_target,oracle_top1_action_id,overlap_waste_cost,recovered_claims,runtime_contract_id,runtime_contract_sha256,runtime_contract_version,steps_taken,stochastic_dominance_shield,support_ceiling,target_granularity,transition_model_family,zero_yield_actions
C12-witfoo-precinct6-f10c7270,discriminative,0.2,11,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,11,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,11,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,11,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m3star_h3_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m3star_h3_no_dominance_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,0,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,0,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m3star_h3_unshielded_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,0,3,1,1,,8,0,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m3star_h3_transition_only,1,0.0,0,,0.0,0.0,0,0,0,none,none,none,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,0,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m3star_h1_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,1,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,23,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m3star_h3_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m3star_h3_no_dominance_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,0,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,0,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m3star_h3_unshielded_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,0,3,1,1,,8,0,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m3star_h3_transition_only,1,0.0,0,,0.0,0.0,0,0,0,none,none,none,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,0,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m3star_h1_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,1,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,37,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m3star_h3_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m3star_h3_no_dominance_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,0,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,0,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m3star_h3_unshielded_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,0,3,1,1,,8,0,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m3star_h3_transition_only,1,0.0,0,,0.0,0.0,0,0,0,none,none,none,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,0,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m3star_h1_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,1,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,41,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m3star_h3_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m3star_h3_no_dominance_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,0,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,0,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m3star_h3_unshielded_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,0,3,1,1,,8,0,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m3star_h3_transition_only,1,0.0,0,,0.0,0.0,0,0,0,none,none,none,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,3,1,0,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m3star_h1_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,1,0,1,1,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.2,53,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,1,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m3star_h3_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,3,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m3star_h3_no_dominance_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,3,0,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,0,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m3star_h3_unshielded_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,0,3,1,1,,8,0,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m3star_h3_transition_only,1,0.0,0,,0.0,0.0,0,0,0,none,none,none,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,3,1,0,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m3star_h1_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,1,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,11,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m3star_h3_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,3,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m3star_h3_no_dominance_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,3,0,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,0,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m3star_h3_unshielded_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,0,3,1,1,,8,0,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m3star_h3_transition_only,1,0.0,0,,0.0,0.0,0,0,0,none,none,none,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,3,1,0,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m3star_h1_dual,1,0.0,0,,0.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,8.0,0,1,1,0,development,0,3,0.0,G1_technique,0.25,0,0,G1_technique,2,0,1,1,1,1,,8,1,0.0,,0.0,0,project05-m3star-runtime-contract-v0.6,16b8a68b34cb0608aa5c2dfe82f7b3423811b09f1a0d0f0d255c2e787bc4cb99,0.6.0,0,1,G1_technique,G1_technique,m3star_graph_transition_xgboost_v0.1,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_xgboost_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m3b_policy,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,project05_m2,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
C12-witfoo-precinct6-f10c7270,discriminative,0.4,23,oracle_optimal,1,0.0,0,,0.0,0.0,0,0,0,,,,8.0,0,1,1,,development,0,3,0.0,G1_technique,0.25,,0,G1_technique,2,0,,,,,,,,0.0,,0.0,0,,,,0,,G1_technique,G1_technique,,0
